id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
0.0,0.2839764654636383,3.8078229408711195e-05,-0.002602844499051571,-0.5315076112747192,0.0007191379554569721,-0.03692095726728439,0.0015144573990255594,-0.00439061364158988,-0.07965163886547089,-0.6973512768745422,0.0006799153052270412,-0.0951363742351532,0.5422350764274597,0.21801017224788666,0.05803792551159859,0.07284986972808838,-0.0041933124884963036,0.0012731198221445084,0.0011185137555003166,0.41805556416511536,-0.5292549133300781,0.6092700958251953,0.0014718531165271997,-0.3508584797382355,-0.003446594811975956,0.01845528371632099,0.0015331044560298324,0.0006626074318774045,-0.00020439375657588243,-0.6405858397483826,0.03885892033576965,0.18359404802322388,0.0004415531293489039,0.0005299091571941972,0.0018984252819791436,-0.002982379635795951,-0.4222852289676666,-0.58237624168396,0.0014877879293635488,0.19255255162715912,-0.0009490747470408678,0.0013626907020807266,-0.6272398829460144,0.31769898533821106,0.0018398351967334747,0.009733770973980427,0.00026614690432325006,0.0006822468712925911,-0.0024016117677092552,-0.0016429926035925746,0.60671466588974,0.0004776192072313279,-0.3530215322971344,0.04982372745871544,-0.00018135551363229752,0.0007392170955426991,0.0002204537158831954,0.00021571427350863814,-0.21490618586540222,-0.30045682191848755,0.0037255091592669487,-0.35132306814193726,0.0014837278285995126,1.2055612802505493,0.4894709885120392,-0.033742133527994156,-1.1628199815750122,0.3746131956577301,0.7585591673851013,-0.004457926843315363,0.0016654772916808724,0.2112450897693634,-0.0040328288450837135,0.45789411664009094,0.8848675489425659,-0.006063584238290787,-0.5354591608047485,0.7796372771263123,0.004105385392904282,0.00890872348099947,-0.0026026065461337566,0.009315498173236847,0.9536055326461792,-4.216097295284271e-06,0.00402594031766057,0.0003400837304070592,-0.005220168270170689,-0.4533575773239136,-0.0005694572464562953,-0.28719812631607056,0.007647550664842129,0.09222222864627838,-0.041364144533872604,1.2248566150665283,0.0023390050046145916,-1.4688267707824707,0.002552448073402047,0.000371780275600031,0.009274403564631939,0.0005895550129935145,-0.498701274394989,-0.0005979603156447411,-0.007131496444344521,-0.00040707638254389167,-0.0007807594956830144,0.0005709836259484291,0.0013292969670146704,0.5985605120658875,-0.0025045257061719894,0.0577692836523056,0.025374336168169975,-0.001464485889300704,0.0005559402052313089,-0.4131292700767517,0.0007220084080472589,0.0005372774321585894,-0.39676085114479065,1.089361310005188,0.0020074318163096905,0.0034169212449342012,-0.0003711874596774578,-0.22701595723628998,-0.6558319926261902,-0.6422987580299377,0.12087034434080124,-0.3906213343143463,-0.0025351273361593485,-1.8334472179412842
1.0,0.3091571629047394,0.0003726324066519737,-0.0007670659106224775,-0.5092391967773438,0.0029686151538044214,-0.06322052329778671,-0.00029930955497547984,-0.002600547391921282,-0.013666779734194279,-0.7442713379859924,-0.0014761746861040592,-0.025445422157645226,0.5260149240493774,0.19257409870624542,0.11589358747005463,0.007373197469860315,-0.0008299577748402953,-0.0029196343384683132,0.0020165129099041224,0.398834764957428,-0.5308904051780701,0.5953235626220703,-0.0009251642622984946,-0.3315706253051758,-0.0016645006835460663,0.010462217964231968,0.0006868561031296849,-0.0028805206529796124,-0.00900164246559143,-0.6029375195503235,0.014724182896316051,0.048486992716789246,0.000548673328012228,-0.001603326527401805,-0.0009786933660507202,0.0004580860841087997,-0.4230791926383972,-0.5959312915802002,-0.004265801981091499,0.12765736877918243,0.0027304505929350853,0.00026266861823387444,-0.6197674870491028,0.30872416496276855,0.0034311930648982525,0.008963151834905148,0.005059047602117062,-0.00024460285203531384,-0.0033644968643784523,0.0006158147007226944,0.6099886298179626,0.00012926309136673808,-0.3214034140110016,0.044140640646219254,5.6715565733611584e-05,0.0016674792859703302,0.001411717850714922,0.00026178534608334303,-0.19919593632221222,-0.28861117362976074,0.0017066323198378086,-0.3372345268726349,-0.0020488156005740166,1.2278575897216797,0.3398107886314392,-0.09954815357923508,-1.1732969284057617,0.3237761855125427,0.7959594130516052,-0.0035870939027518034,-0.0016408796655014157,0.1155591681599617,-0.0026341774500906467,0.3273160755634308,0.9244400858879089,-0.005180449225008488,-0.3897894322872162,0.6871169805526733,0.0038844826631247997,0.005273017566651106,-0.0031605600379407406,0.0147067466750741,0.9751893877983093,0.005003565922379494,-0.0007261873688548803,0.001291578053496778,0.0009077299619093537,-0.41529130935668945,-0.0020037873182445765,-0.2577388882637024,0.003226323053240776,0.029517900198698044,-0.02291448414325714,1.2118709087371826,0.0054910327307879925,-1.3339864015579224,0.0008745712693780661,-0.0031696809455752373,-0.0032634935341775417,-0.0036681918427348137,-0.3860803246498108,0.000691508234012872,0.00209889467805624,0.0034346175380051136,-0.00258331885561347,0.00032283307518810034,-0.0016960554057732224,0.5277239680290222,0.0015874807722866535,0.03322905674576759,-0.007444583810865879,-0.0003775192890316248,0.00018892326625064015,-0.3130892217159271,0.0011287378147244453,0.0017432819586247206,-0.48982179164886475,1.0815773010253906,0.001718495273962617,0.0011307916138321161,-5.556631367653608e-05,-0.1145014688372612,-0.5967171788215637,-0.6412737965583801,0.15754646062850952,-0.5006077289581299,-0.0009295542258769274,-1.8354265689849854
2.0,-0.4489074647426605,0.46332982182502747,0.494439035654068,0.42546337842941284,-0.4312286972999573,0.44337478280067444,-0.023219894617795944,-0.3371020555496216,0.4412423372268677,0.42491286993026733,-0.4715166687965393,0.4409933388233185,-0.43618735671043396,-0.46272099018096924,-0.49060940742492676,-0.4404127895832062,-0.21223099529743195,0.2738863229751587,0.22646835446357727,-0.4428408443927765,0.43516629934310913,-0.46301814913749695,0.19364413619041443,0.4570304751396179,-0.1625141054391861,-0.2490934431552887,-0.45737990736961365,-0.4347938299179077,0.45828402042388916,0.30001306533813477,-0.46359941363334656,0.21525505185127258,0.2661314010620117,0.26964446902275085,-0.4395439326763153,0.4670509696006775,0.44674137234687805,0.48065754771232605,-0.12968721985816956,-0.45759549736976624,-0.12630128860473633,-0.1350051313638687,0.42316433787345886,-0.4411703646183014,-0.25766289234161377,-0.42290446162223816,0.173400416970253,0.4344661831855774,-0.2057492882013321,0.36030447483062744,-0.4465816020965576,0.02680964767932892,0.4519463777542114,-0.469719260931015,0.034717027097940445,-0.45138296484947205,0.4611600339412689,0.44471389055252075,0.4813019633293152,0.4441933035850525,-0.48498111963272095,0.45265015959739685,-0.2778698801994324,-0.38014981150627136,-0.38185280561447144,0.36186015605926514,0.3358965516090393,0.437686949968338,-0.34972861409187317,0.4311077296733856,-0.38261792063713074,-0.31025320291519165,0.3536088168621063,0.4019024968147278,-0.32754144072532654,0.3820390999317169,-0.4442279040813446,-0.4163244664669037,-0.3684854209423065,-0.3875811696052551,-0.40449777245521545,0.34997421503067017,0.3257615268230438,-0.40647485852241516,0.4262847602367401,-0.41387930512428284,0.3175355792045593,0.38355931639671326,-0.2986544966697693,-0.36826732754707336,-0.3666243553161621,-0.3728019595146179,0.3799510896205902,0.41593068838119507,-0.38703131675720215,0.3108663260936737,0.3360227942466736,0.3888002634048462,-0.29825907945632935,0.3669438660144806,0.400046706199646,0.3701452314853668,-0.33972397446632385,-0.3839047849178314,-0.40785500407218933,-0.2793520987033844,0.4198150932788849,-0.40969768166542053,-0.376215398311615,-0.4088096022605896,0.3300561010837555,0.37843507528305054,-0.3393966257572174,0.3748595118522644,-0.4093746840953827,0.3922449052333832,0.4102015495300293,-0.3470565676689148,0.12814265489578247,-0.341396689414978,0.3333047330379486,0.37674906849861145,0.41383305191993713,0.4105791449546814,-0.48383909463882446,0.4113796055316925,-0.3715473711490631,-0.4855484366416931
3.0,0.2958924174308777,-0.003537446027621627,-0.005070982035249472,-0.5415554046630859,0.009840289130806923,-0.043292831629514694,-0.0005444978596642613,0.0066334097646176815,-0.08807023614645004,-0.6818055510520935,0.0012514592381194234,-0.09668134897947311,0.5253297090530396,0.22363008558750153,0.05618368089199066,0.06446978449821472,-6.927910726517439e-05,0.004189572297036648,0.0007105283439159393,0.4171731173992157,-0.5484031438827515,0.6174458265304565,0.0015904391184449196,-0.3487348258495331,-0.0029234513640403748,0.01620614156126976,0.001982312183827162,-0.0011923862621188164,-0.0038000827189534903,-0.6468268632888794,0.045094896107912064,0.18951116502285004,0.000375264382455498,-0.0004911206196993589,0.004654605872929096,2.508307807147503e-05,-0.418763667345047,-0.5820035934448242,0.001012994791381061,0.19415949285030365,0.009199025109410286,-0.002931591123342514,-0.6311208009719849,0.3310064971446991,-0.0002982315490953624,0.01647593267261982,0.008801690302789211,0.000682760844938457,-0.0016299018170684576,0.00030927322222851217,0.6108363270759583,-0.0005124054150655866,-0.3306421637535095,0.03778742998838425,0.001255494775250554,0.0015525547787547112,0.00024081789888441563,-0.0007980817463248968,-0.20526526868343353,-0.294780969619751,-0.0004163915291428566,-0.3385038375854492,-0.0003543260972946882,1.1953719854354858,0.4918628931045532,-0.04462394118309021,-1.1340047121047974,0.4128519594669342,0.7860573530197144,-0.017827393487095833,0.00022023491328582168,0.22311259806156158,-0.0040183234959840775,0.4557943642139435,0.8871041536331177,-0.0005484499270096421,-0.5231778025627136,0.774247407913208,0.003903278848156333,0.004374932497739792,-0.0015003920998424292,0.008981319144368172,0.9494253396987915,-0.001008681021630764,0.0019265972077846527,-5.338003393262625e-05,0.00019744574092328548,-0.4671291708946228,-0.002463940065354109,-0.2861666679382324,0.006396773271262646,0.09896230697631836,-0.042801856994628906,1.228860855102539,0.007183244917541742,-1.4484846591949463,0.0026265676133334637,-0.0008621463784947991,0.009921158663928509,-0.0017766699893400073,-0.47607704997062683,0.0003498868609312922,0.0015102308243513107,0.003128158627077937,9.799282997846603e-05,-0.0054691084660589695,0.0015186200616881251,0.593153178691864,0.0008926736190915108,0.05799992382526398,0.013550452888011932,-0.0026550437323749065,-0.0013465724186971784,-0.4106770157814026,-0.0011563445441424847,-0.0003950009122490883,-0.3946528732776642,1.0885685682296753,-0.000846494163852185,0.0030796765349805355,-0.0052971369586884975,-0.21949762105941772,-0.6673804521560669,-0.642656683921814,0.12583649158477783,-0.40704452991485596,-0.0005684405332431197,-1.8131033182144165
4.0,-0.4596172571182251,0.4678352177143097,0.4821189045906067,0.43828994035720825,-0.44380781054496765,0.4357253611087799,0.10939500480890274,-0.3633735179901123,0.45858216285705566,0.4332951605319977,-0.47969797253608704,0.4746219515800476,-0.44159600138664246,-0.4600719213485718,-0.44642987847328186,-0.45636534690856934,-0.1340637356042862,0.21232889592647552,0.017047934234142303,-0.4547756612300873,0.4362889230251312,-0.446199506521225,-0.013811596669256687,0.44900500774383545,0.14589539170265198,-0.15201881527900696,-0.4391418695449829,-0.4287942945957184,0.45182812213897705,0.29623547196388245,-0.45866769552230835,0.15479451417922974,0.16057337820529938,0.2310384064912796,-0.41985514760017395,0.4795946180820465,0.4665786325931549,0.481721967458725,0.062736876308918,-0.47238919138908386,0.057757169008255005,0.17239390313625336,0.44549500942230225,-0.46962061524391174,-0.21270814538002014,-0.43300506472587585,-0.05556656792759895,0.42386767268180847,0.016778595745563507,0.3842095732688904,-0.45752301812171936,0.24224786460399628,0.48492923378944397,-0.4619692265987396,-0.23952369391918182,-0.45264118909835815,0.4369634687900543,0.4463019371032715,0.4954211711883545,0.45743533968925476,-0.4828197658061981,0.4822668433189392,-0.18878553807735443,-0.4361863434314728,-0.21848690509796143,0.23340152204036713,0.09119493514299393,0.2953457534313202,-0.15399876236915588,0.40620157122612,-0.4070723354816437,-0.26671159267425537,0.20066456496715546,0.3775940537452698,-0.14889569580554962,0.24443276226520538,-0.2927042841911316,-0.25376856327056885,-0.3163214921951294,-0.23135849833488464,-0.43805116415023804,0.41747763752937317,0.4370778501033783,-0.26502731442451477,0.23678915202617645,-0.2792702913284302,0.256780207157135,0.20878376066684723,-0.341145396232605,-0.36933109164237976,-0.3425602912902832,-0.3471185564994812,0.28471308946609497,0.3843193054199219,-0.2061939537525177,0.3005293309688568,0.44389408826828003,0.316030353307724,-0.07146146148443222,0.14403307437896729,0.2635858952999115,0.18702395260334015,-0.4046444296836853,-0.2502900958061218,-0.3896937668323517,-0.20990771055221558,0.2747859060764313,-0.24113373458385468,-0.36282387375831604,-0.3276270925998688,0.39183691143989563,0.4481757879257202,-0.35453760623931885,0.2701364755630493,-0.276901513338089,0.38537776470184326,0.22763879597187042,-0.1995447427034378,-0.022732827812433243,-0.12326811254024506,0.8338232040405273,0.391398161649704,0.21790826320648193,0.24682500958442688,-0.25115424394607544,0.2548552453517914,-0.3425392210483551,-0.34274181723594666
5.0,-0.4397183060646057,0.4322911500930786,0.47003230452537537,0.4253526031970978,-0.4588721692562103,0.39832770824432373,-0.23793770372867584,-0.3874247670173645,0.44247785210609436,0.45257681608200073,-0.4718021750450134,0.406281054019928,-0.39869269728660583,-0.44596123695373535,-0.4202724099159241,-0.43541568517684937,0.3099580407142639,0.1804746687412262,-0.4855234920978546,-0.4390620291233063,0.4196613132953644,-0.4064093828201294,-0.38698428869247437,0.4293685853481293,0.47189754247665405,0.22635450959205627,-0.42314544320106506,-0.44051361083984375,0.4474506080150604,0.3319844901561737,-0.4401037096977234,0.2666514217853546,-0.04187789559364319,0.3090228736400604,0.18403509259223938,-0.1188373863697052,0.4500609338283539,0.42640066146850586,0.2557300627231598,-0.4143316447734833,0.22704602777957916,0.43584510684013367,0.4313153624534607,-0.4463749825954437,-0.26751360297203064,-0.42574191093444824,-0.43713662028312683,0.4790557622909546,0.46229708194732666,0.3902685046195984,-0.4414675533771515,0.35812273621559143,0.46650639176368713,-0.4488084316253662,-0.48336657881736755,-0.4369126856327057,0.5816888809204102,0.45890185236930847,0.4393947124481201,0.4524448812007904,-0.47917604446411133,0.47007861733436584,0.16009144484996796,-0.42840591073036194,-0.3916974365711212,0.36692896485328674,0.3372393846511841,0.4442225694656372,-0.348787784576416,0.4296827018260956,-0.3729700744152069,-0.3051601052284241,0.33818137645721436,0.39382222294807434,-0.3327321410179138,0.3787625730037689,-0.4409436881542206,-0.40985506772994995,-0.3776119351387024,-0.38356369733810425,-0.39638879895210266,0.3615621328353882,0.3210725784301758,-0.4003259241580963,0.4266524910926819,-0.4108898639678955,0.3091512620449066,0.38432368636131287,-0.3115035593509674,-0.36991915106773376,-0.3532145619392395,-0.37216660380363464,0.38338878750801086,0.40014907717704773,-0.38916561007499695,0.3201299011707306,0.33848240971565247,0.3882121741771698,-0.30144309997558594,0.3677084147930145,0.40125715732574463,0.37126630544662476,-0.3401029407978058,-0.3868263363838196,-0.39157208800315857,-0.2791402041912079,0.4241255223751068,-0.41552144289016724,-0.3862450420856476,-0.3946853578090668,0.3285406529903412,0.38468867540359497,-0.34084954857826233,0.3671075403690338,-0.41370877623558044,0.39133262634277344,0.4147731065750122,-0.35770902037620544,0.14555644989013672,-0.3367052376270294,0.3236914277076721,0.3874666094779968,0.4029303789138794,0.411017507314682,-0.48257750272750854,0.4158906936645508,-0.3560400903224945,-0.49760761857032776
6.0,0.287590891122818,-0.0014203789178282022,-0.0032405247911810875,-0.5314422249794006,-2.856861101463437e-05,-0.032077617943286896,0.0006379402475431561,-0.0009945110650733113,-0.07805146276950836,-0.696168839931488,0.0019383677281439304,-0.07800718396902084,0.5213960409164429,0.21428756415843964,0.04358746111392975,0.038975588977336884,-0.002302757231518626,0.0014593912055715919,0.0023378897458314896,0.4176901578903198,-0.5400985479354858,0.6200725436210632,0.0003175270976498723,-0.3526952862739563,-0.004151099361479282,0.014286749996244907,-0.0013668722240254283,-0.0023182702716439962,-0.0005775795434601605,-0.6277040243148804,0.03148024529218674,0.14822877943515778,0.00171261269133538,-0.003250940702855587,0.0036279752384871244,-0.002614986151456833,-0.4255049526691437,-0.5853577852249146,-0.00018044578609988093,0.19046007096767426,0.0013734970707446337,0.0009471770608797669,-0.6303234696388245,0.3248838186264038,0.0025944565422832966,-0.0004047858528792858,0.0019413986010476947,0.0009465485345572233,-0.0006172522553242743,-0.0041219512932002544,0.6141627430915833,-0.0025593144819140434,-0.3433029353618622,0.05205727368593216,-0.001086735399439931,0.0018803144339472055,0.001756263431161642,-0.0028579493518918753,-0.20099884271621704,-0.30149519443511963,0.003849141765385866,-0.3324076533317566,-0.004716349299997091,1.2086032629013062,0.49705925583839417,-0.0727357342839241,-1.1653344631195068,0.36412882804870605,0.7982091307640076,-0.027913818135857582,0.0001760428713168949,0.19414879381656647,-0.0123384278267622,0.4509751498699188,0.87569260597229,-0.002661367878317833,-0.4537147879600525,0.7744741439819336,0.004380557220429182,0.00548614701256156,5.0238799303770065e-05,0.013641166500747204,0.9243024587631226,0.00013771536760032177,-0.009145278483629227,0.000870153889991343,-0.0005960568087175488,-0.421952486038208,-0.00028926669619977474,-0.26742610335350037,-0.0019977055490016937,0.05620758235454559,-0.04078112915158272,1.2230654954910278,0.005010774824768305,-1.4252806901931763,0.004469521809369326,-0.00308235757984221,0.006515339016914368,0.00024197596940211952,-0.47592368721961975,0.0016052445862442255,0.0016011358238756657,0.0035515243653208017,0.0013394926209002733,-0.003390464000403881,-0.001647407771088183,0.5810706615447998,0.004724114201962948,0.06269976496696472,-0.004681069869548082,0.0004078490601386875,-0.004343951120972633,-0.4363042414188385,-0.000394002185203135,0.0012486649211496115,-0.3872581720352173,1.1021348237991333,0.002121240133419633,0.00011467898730188608,0.0029303375631570816,-0.1849185824394226,-0.6533680558204651,-0.6219885349273682,0.10486380755901337,-0.3749484121799469,-0.00045781704830005765,-1.8266582489013672
7.0,-0.45457741618156433,0.46148478984832764,0.48855075240135193,0.42348337173461914,-0.4281724691390991,0.40297186374664307,0.10474361479282379,-0.38719379901885986,0.45676180720329285,0.43716296553611755,-0.47757813334465027,0.47083282470703125,-0.4442223310470581,-0.4581397771835327,-0.42945361137390137,-0.447579026222229,-0.07986968010663986,0.212654247879982,-0.062353719025850296,-0.4477638304233551,0.4419724941253662,-0.43576541543006897,-0.11267266422510147,0.4433830976486206,0.3359564244747162,-0.14537166059017181,-0.4337858259677887,-0.4405595362186432,0.44479626417160034,0.31300902366638184,-0.4549057185649872,0.13068918883800507,0.15730029344558716,0.22741465270519257,-0.4373907148838043,0.4492071866989136,0.44728273153305054,0.4537923038005829,0.18657591938972473,-0.4379440248012543,0.1930215060710907,0.2711094915866852,0.4404129087924957,-0.46675774455070496,-0.19831284880638123,-0.41971269249916077,-0.1598721742630005,0.4313598871231079,0.1363677978515625,0.3834368884563446,-0.4514095187187195,0.3014540672302246,0.4806782603263855,-0.4600256681442261,-0.31654348969459534,-0.4441850483417511,0.44175511598587036,0.44803130626678467,0.48062026500701904,0.45613983273506165,-0.4736589789390564,0.4664304554462433,-0.1576385796070099,-0.4520782232284546,-0.39295846223831177,0.3689265549182892,0.33245375752449036,0.43812018632888794,-0.348170667886734,0.4383849799633026,-0.3793063461780548,-0.32366493344306946,0.34862640500068665,0.4056609272956848,-0.32447734475135803,0.39193055033683777,-0.42805880308151245,-0.4242400527000427,-0.3705793619155884,-0.3865314722061157,-0.3935414254665375,0.3661804795265198,0.32132256031036377,-0.41175299882888794,0.42224329710006714,-0.4182630479335785,0.3193149268627167,0.3903028964996338,-0.30905088782310486,-0.37326905131340027,-0.3592299520969391,-0.3811829686164856,0.37757229804992676,0.4038955867290497,-0.38166576623916626,0.30650150775909424,0.33813396096229553,0.3859065771102905,-0.30412358045578003,0.3591524362564087,0.41761907935142517,0.38105058670043945,-0.3529057204723358,-0.38712096214294434,-0.4005299508571625,-0.2702127993106842,0.42656418681144714,-0.41731247305870056,-0.3743535280227661,-0.39643675088882446,0.33463653922080994,0.3694731295108795,-0.3281188905239105,0.3808521628379822,-0.41064679622650146,0.39018765091896057,0.40210628509521484,-0.35075318813323975,0.13844144344329834,-0.3372463881969452,0.34070971608161926,0.37206971645355225,0.40957000851631165,0.41283029317855835,-0.4774850606918335,0.3998934328556061,-0.3642946183681488,-0.4955061674118042
8.0,-0.3820303678512573,0.4049922227859497,0.4609433114528656,0.4147821068763733,-0.42624709010124207,-0.2574062645435333,-0.24606558680534363,-0.35108205676078796,0.42152079939842224,-0.27481335401535034,-0.42995133996009827,0.421838641166687,-0.39872482419013977,-0.4208770990371704,0.14139941334724426,-0.4168102741241455,-0.24554859101772308,-0.45135176181793213,-0.4310295879840851,-0.42155325412750244,0.422829270362854,-0.43007892370224,-0.412241667509079,0.42338529229164124,0.405320942401886,0.40131306648254395,0.12078256160020828,0.2226787805557251,0.4233613610267639,-0.07693260163068771,-0.4156709909439087,0.2534297704696655,-0.447517454624176,0.1702481508255005,0.3418644964694977,-0.3151766061782837,0.42023327946662903,0.40094026923179626,-0.23360589146614075,-0.4212082326412201,-0.24383322894573212,0.4077378809452057,0.43520620465278625,-0.42347830533981323,-0.1390300840139389,-0.36994490027427673,-0.4304922819137573,-0.32680878043174744,0.42874813079833984,0.36464834213256836,-0.4971751570701599,0.33105647563934326,0.406473308801651,-0.40909692645072937,-0.4070703387260437,-0.39328110218048096,-0.3063695430755615,-0.2062585949897766,0.4506418704986572,0.4189457893371582,-0.39039984345436096,0.4231812059879303,0.4236777424812317,-0.3815033733844757,-0.36954188346862793,0.36896970868110657,0.33194220066070557,0.3554338812828064,-0.344638854265213,0.36269745230674744,0.37634891271591187,0.33431366086006165,0.336079865694046,0.33407944440841675,-0.3530275821685791,0.3407731354236603,-0.37754014134407043,-0.38308122754096985,-0.3824203908443451,-0.37768006324768066,0.3719538450241089,-0.3294132947921753,-0.3575829565525055,-0.3745241165161133,0.3752780258655548,-0.38693395256996155,-0.3776278495788574,0.37175092101097107,0.38710126280784607,0.32440805435180664,-0.36707043647766113,-0.3772011995315552,0.37660565972328186,-0.3316480815410614,-0.34086403250694275,-0.36893442273139954,-0.3454599678516388,-0.3631063997745514,-0.34440988302230835,0.3327025771141052,0.3695935606956482,0.37065184116363525,0.38744205236434937,-0.3320237100124359,0.37543269991874695,0.3709673583507538,0.37306898832321167,-0.352726548910141,0.3622993230819702,-0.37694576382637024,-0.38901230692863464,0.32743039727211,0.36935409903526306,-0.3310352563858032,-0.379893958568573,-0.3680844306945801,0.3571518063545227,-0.388844758272171,-0.3446428179740906,-0.37940365076065063,0.34377428889274597,0.3618883490562439,0.3458806574344635,0.34084537625312805,-0.342637836933136,0.3498817980289459,0.3388940691947937,-0.38111230731010437
9.0,-0.45775341987609863,0.4563279449939728,0.4861767292022705,0.43930158019065857,-0.4603564143180847,0.4093863368034363,-0.037186261266469955,-0.3942941129207611,0.4619002044200897,0.42884954810142517,-0.46196016669273376,0.43387770652770996,-0.4330075681209564,-0.4440845847129822,-0.43680983781814575,-0.4514821767807007,-0.1608220636844635,0.1986183226108551,-0.2665325403213501,-0.45446136593818665,0.4406704604625702,-0.4343418478965759,-0.15201371908187866,0.45537158846855164,0.3006064295768738,-0.05769616737961769,-0.4245862662792206,-0.42108362913131714,0.45793306827545166,0.31432873010635376,-0.4420525133609772,0.2018325924873352,0.11231139302253723,0.25489571690559387,-0.4038155972957611,0.49990296363830566,0.4492304027080536,0.467088520526886,0.006384609267115593,-0.4380247890949249,0.025546815246343613,0.383462518453598,0.4577643871307373,-0.4513944089412689,-0.20833055675029755,-0.41723501682281494,-0.18822239339351654,0.410961389541626,0.16554459929466248,0.39785924553871155,-0.45398014783859253,0.3445720076560974,0.4705662727355957,-0.45547690987586975,-0.41084396839141846,-0.4431675672531128,0.45311135053634644,0.436088502407074,0.47872161865234375,0.4622877836227417,-0.4926846921443939,0.46513083577156067,-0.10057888925075531,-0.45672333240509033,-0.3872271180152893,0.35816752910614014,0.3386771082878113,0.42594146728515625,-0.3355710208415985,0.43105220794677734,-0.28894519805908203,-0.2986729145050049,0.34333938360214233,0.4044763743877411,-0.3527602255344391,0.39665570855140686,-0.4214685261249542,-0.3852485418319702,-0.3604449927806854,-0.37226012349128723,-0.3771366775035858,0.3423592448234558,0.33341190218925476,-0.3910316228866577,0.43027886748313904,-0.4176419675350189,0.3290131688117981,0.3833802342414856,-0.32111698389053345,-0.3590022027492523,-0.36870047450065613,-0.3635171055793762,0.3733406960964203,0.40297624468803406,-0.3773665726184845,0.30857640504837036,0.33474230766296387,0.3793700039386749,-0.3662838041782379,0.3805234432220459,0.39765438437461853,0.37899571657180786,-0.3343476355075836,-0.4045639932155609,-0.3799871504306793,-0.29768961668014526,0.41640689969062805,-0.4071405231952667,-0.37909016013145447,-0.42120566964149475,0.3389507830142975,0.3708346486091614,-0.3393558859825134,0.373338907957077,-0.3906806707382202,0.40985333919525146,0.400986909866333,-0.33520710468292236,0.21768629550933838,-0.34347930550575256,0.3265123665332794,0.36703333258628845,0.38227641582489014,0.40144264698028564,-0.4943802058696747,0.40438830852508545,-0.37206846475601196,-0.49055424332618713
